✅ 检测到原始France数据集
📊 配置参数: 节点数=10, 邻接矩阵=data/sensor_graph/adj_mx_france.pkl
🏋️ 运行单个实验...
📊 配置: seq_length=12, pred_length=12
🔄 为 seq_length=12, pred_length=12 生成数据...
✅ FRANCE数据已存在且序列长度匹配 (seq_length=12)
Namespace(addaptadj=True, adjdata='data/sensor_graph/adj_mx_france.pkl', adjtype='doubletransition', aptonly=False, batch_size=64, data='data/FRANCE', device='cuda:0', dropout=0.3, epochs=50, expid=1, gcn_bool=True, in_dim=2, learning_rate=0.001, nhid=32, num_nodes=10, pred_length=12, print_every=50, randomadj=True, run_multiple_experiments=False, save='./garage/france/', seq_length=12, weight_decay=0.0001)
start training...
Iter: 000, Train Loss: 0.0103, Train MAPE: 0.0643, Train RMSE: 0.0205
Iter: 050, Train Loss: 0.0101, Train MAPE: 0.0623, Train RMSE: 0.0203
Iter: 100, Train Loss: 0.0095, Train MAPE: 0.0601, Train RMSE: 0.0179
Iter: 150, Train Loss: 0.0089, Train MAPE: 0.0575, Train RMSE: 0.0157
Iter: 200, Train Loss: 0.0097, Train MAPE: 0.0637, Train RMSE: 0.0181
Iter: 250, Train Loss: 0.0108, Train MAPE: 0.0633, Train RMSE: 0.0239
Iter: 300, Train Loss: 0.0102, Train MAPE: 0.0631, Train RMSE: 0.0206
Iter: 350, Train Loss: 0.0092, Train MAPE: 0.0563, Train RMSE: 0.0219
Iter: 400, Train Loss: 0.0108, Train MAPE: 0.0630, Train RMSE: 0.0214
Iter: 450, Train Loss: 0.0099, Train MAPE: 0.0646, Train RMSE: 0.0201
Iter: 500, Train Loss: 0.0090, Train MAPE: 0.0580, Train RMSE: 0.0156
Iter: 550, Train Loss: 0.0094, Train MAPE: 0.0624, Train RMSE: 0.0166
Iter: 600, Train Loss: 0.0094, Train MAPE: 0.0579, Train RMSE: 0.0163
Iter: 650, Train Loss: 0.0099, Train MAPE: 0.0605, Train RMSE: 0.0184
Iter: 700, Train Loss: 0.0096, Train MAPE: 0.0597, Train RMSE: 0.0185
Iter: 750, Train Loss: 0.0100, Train MAPE: 0.0630, Train RMSE: 0.0186
Iter: 800, Train Loss: 0.0094, Train MAPE: 0.0579, Train RMSE: 0.0175
Iter: 850, Train Loss: 0.0101, Train MAPE: 0.0639, Train RMSE: 0.0179
Iter: 900, Train Loss: 0.0103, Train MAPE: 0.0627, Train RMSE: 0.0214
Epoch: 010, Inference Time: 2.7594 secs
Epoch: 010, Train Loss: 0.0098, Train MAPE: 0.0614, Train RMSE: 0.0183, Valid Loss: 0.0113, Valid MAPE: 0.0718, Valid RMSE: 0.0211, Training Time: 60.3989/epoch
Iter: 000, Train Loss: 0.0095, Train MAPE: 0.0582, Train RMSE: 0.0171
Iter: 050, Train Loss: 0.0096, Train MAPE: 0.0595, Train RMSE: 0.0173
Iter: 100, Train Loss: 0.0108, Train MAPE: 0.0669, Train RMSE: 0.0188
Iter: 150, Train Loss: 0.0098, Train MAPE: 0.0619, Train RMSE: 0.0240
Iter: 200, Train Loss: 0.0091, Train MAPE: 0.0567, Train RMSE: 0.0173
Iter: 250, Train Loss: 0.0095, Train MAPE: 0.0630, Train RMSE: 0.0177
Iter: 300, Train Loss: 0.0093, Train MAPE: 0.0574, Train RMSE: 0.0177
Iter: 350, Train Loss: 0.0094, Train MAPE: 0.0581, Train RMSE: 0.0188
Iter: 400, Train Loss: 0.0105, Train MAPE: 0.0645, Train RMSE: 0.0221
Iter: 450, Train Loss: 0.0086, Train MAPE: 0.0540, Train RMSE: 0.0151
Iter: 500, Train Loss: 0.0113, Train MAPE: 0.0692, Train RMSE: 0.0220
Iter: 550, Train Loss: 0.0109, Train MAPE: 0.0699, Train RMSE: 0.0209
Iter: 600, Train Loss: 0.0098, Train MAPE: 0.0638, Train RMSE: 0.0180
Iter: 650, Train Loss: 0.0095, Train MAPE: 0.0583, Train RMSE: 0.0241
Iter: 700, Train Loss: 0.0091, Train MAPE: 0.0582, Train RMSE: 0.0156
Iter: 750, Train Loss: 0.0092, Train MAPE: 0.0587, Train RMSE: 0.0163
Iter: 800, Train Loss: 0.0106, Train MAPE: 0.0688, Train RMSE: 0.0178
Iter: 850, Train Loss: 0.0091, Train MAPE: 0.0589, Train RMSE: 0.0179
Iter: 900, Train Loss: 0.0100, Train MAPE: 0.0634, Train RMSE: 0.0176
Epoch: 011, Inference Time: 2.7619 secs
Epoch: 011, Train Loss: 0.0097, Train MAPE: 0.0611, Train RMSE: 0.0182, Valid Loss: 0.0118, Valid MAPE: 0.0748, Valid RMSE: 0.0210, Training Time: 60.3648/epoch
